2025-03-14 13:03:51,854 - Main - INFO - Iniciando aplicação Arena Ranking
2025-03-14 13:03:51,856 - Main - INFO - Tentando conectar ao MongoDB Atlas...
2025-03-14 13:04:04,613 - Main - INFO - Conectado ao MongoDB Atlas!
2025-03-14 13:04:04,795 - Scheduler - INFO - Adicionando tarefa 'process_mmr' para executar a cada 2 minutos
2025-03-14 13:04:04,795 - Scheduler - INFO - Loop do agendador iniciado
2025-03-14 13:04:04,795 - Scheduler - INFO - Agendador iniciado em thread separada
2025-03-14 13:04:04,795 - Main - INFO - Agendamento de tarefa MMR configurado.
2025-03-14 13:04:04,795 - Main - INFO - Inicializando o bot Discord...
2025-03-14 13:04:17,286 - Main - INFO - Executando o bot Discord...
2025-03-14 13:06:04,848 - Scheduler - INFO - Executando tarefa agendada: process_mmr
2025-03-14 13:06:04,885 - Scheduler - INFO - Tarefa 'process_mmr' concluída em 0.02 segundos
2025-03-14 13:06:26,130 - Main - INFO - Encerrando aplicação...
2025-03-14 13:06:26,130 - Scheduler - INFO - Parando o agendador...
2025-03-14 13:06:45,715 - Main - INFO - Iniciando aplicação Arena Ranking
2025-03-14 13:06:45,715 - Main - INFO - Tentando conectar ao MongoDB Atlas...
2025-03-14 13:06:58,390 - Main - INFO - Conectado ao MongoDB Atlas!
2025-03-14 13:06:58,485 - Scheduler - INFO - Adicionando tarefa 'process_mmr' para executar a cada 2 minutos
2025-03-14 13:06:58,485 - Scheduler - INFO - Loop do agendador iniciado
2025-03-14 13:06:58,485 - Scheduler - INFO - Agendador iniciado em thread separada
2025-03-14 13:06:58,485 - Main - INFO - Agendamento de tarefa MMR configurado.
2025-03-14 13:06:58,485 - Main - INFO - Inicializando o bot Discord...
2025-03-14 13:07:10,922 - Main - INFO - Executando o bot Discord...
2025-03-14 13:08:25,798 - ArenaRankingBot - INFO - Processando MMR para jogador: crazzyboy#br1
2025-03-14 13:08:26,912 - ArenaRankingBot - INFO - Novas partidas para crazzyboy#br1: 4 encontradas.
2025-03-14 13:08:34,760 - ArenaRankingBot - INFO - Jogador presente#1001: Placement 8, MMR 1024 -> 994 (Δ-30)
2025-03-14 13:08:34,792 - ArenaRankingBot - INFO - Jogador Bread#M4n: Placement 2, MMR 600 -> 624 (Δ24)
2025-03-14 13:08:34,821 - ArenaRankingBot - INFO - Jogador AkieBRASIL#WTF: Placement 6, MMR 600 -> 586 (Δ-14)
2025-03-14 13:08:34,850 - ArenaRankingBot - INFO - Jogador Kito#kto1: Placement 4, MMR 600 -> 610 (Δ10)
2025-03-14 13:08:34,881 - ArenaRankingBot - INFO - Jogador LUNA Gasosas#LUNA: Placement 3, MMR 600 -> 614 (Δ14)
2025-03-14 13:08:34,911 - ArenaRankingBot - INFO - Jogador AneZapphyre#BR1: Placement 2, MMR 600 -> 624 (Δ24)
2025-03-14 13:08:34,942 - ArenaRankingBot - INFO - Jogador Hiram#br1: Placement 6, MMR 600 -> 586 (Δ-14)
2025-03-14 13:08:35,641 - ArenaRankingBot - INFO - Processando partida Arena: BR1_3075911938 para presente#1001
2025-03-14 13:08:36,591 - ArenaRankingBot - INFO - Jogador SleepSky#BR1: Placement 5, MMR 600 -> 590 (Δ-10)
2025-03-14 13:08:36,621 - ArenaRankingBot - INFO - Jogador Zeref Rabudo#19537: Placement 4, MMR 600 -> 610 (Δ10)
2025-03-14 13:08:36,652 - ArenaRankingBot - INFO - Jogador heitor arena έαη#clean: Placement 8, MMR 600 -> 570 (Δ-30)
2025-03-14 13:08:36,681 - ArenaRankingBot - INFO - Jogador joao prime clean#hoje: Placement 8, MMR 600 -> 570 (Δ-30)
2025-03-14 13:08:36,711 - ArenaRankingBot - INFO - Jogador Halran#BR1: Placement 6, MMR 600 -> 586 (Δ-14)
2025-03-14 13:08:36,741 - ArenaRankingBot - INFO - Jogador SoloKillFriagem#BR1: Placement 3, MMR 600 -> 614 (Δ14)
2025-03-14 13:08:36,772 - ArenaRankingBot - INFO - Jogador LordFax#br1: Placement 4, MMR 600 -> 610 (Δ10)
2025-03-14 13:08:36,804 - ArenaRankingBot - INFO - Jogador Art The Clown#BR2: Placement 3, MMR 600 -> 614 (Δ14)
2025-03-14 13:08:36,833 - ArenaRankingBot - INFO - Jogador Rynan#br1: Placement 1, MMR 600 -> 630 (Δ30)
2025-03-14 13:08:36,864 - ArenaRankingBot - INFO - Jogador PeHS#BR1: Placement 6, MMR 600 -> 586 (Δ-14)
2025-03-14 13:08:36,894 - ArenaRankingBot - INFO - Jogador l The Greatest l#br1: Placement 7, MMR 600 -> 576 (Δ-24)
2025-03-14 13:08:36,924 - ArenaRankingBot - INFO - Jogador presente#1001: Placement 7, MMR 994 -> 970 (Δ-24)
2025-03-14 13:08:36,953 - ArenaRankingBot - INFO - Jogador Abradak#br1: Placement 2, MMR 600 -> 624 (Δ24)
2025-03-14 13:08:36,984 - ArenaRankingBot - INFO - Jogador miss ogina#lana: Placement 2, MMR 600 -> 624 (Δ24)
2025-03-14 13:08:37,016 - ArenaRankingBot - INFO - Jogador TuTinha#br1: Placement 5, MMR 600 -> 590 (Δ-10)
2025-03-14 13:08:37,046 - ArenaRankingBot - INFO - Jogador literalmente eu#Real: Placement 1, MMR 600 -> 630 (Δ30)
2025-03-14 13:08:38,186 - ArenaRankingBot - INFO - Processando partida Arena: BR1_3075918713 para presente#1001
2025-03-14 13:08:39,011 - ArenaRankingBot - INFO - Jogador PEDRAGON#cuper: Placement 3, MMR 600 -> 614 (Δ14)
2025-03-14 13:08:39,041 - ArenaRankingBot - INFO - Jogador Bravodearh#br1: Placement 3, MMR 600 -> 614 (Δ14)
2025-03-14 13:08:39,070 - ArenaRankingBot - INFO - Jogador pedim#AISDJ: Placement 6, MMR 600 -> 586 (Δ-14)
2025-03-14 13:08:39,101 - ArenaRankingBot - INFO - Jogador CALMA CALABRESOO#CALMA: Placement 5, MMR 600 -> 590 (Δ-10)
2025-03-14 13:08:39,132 - ArenaRankingBot - INFO - Jogador undergrOund idOl#Stay: Placement 7, MMR 600 -> 576 (Δ-24)
2025-03-14 13:08:39,163 - ArenaRankingBot - INFO - Jogador Nérso#br1: Placement 6, MMR 600 -> 586 (Δ-14)
2025-03-14 13:08:39,193 - ArenaRankingBot - INFO - Jogador Yammoto#New: Placement 4, MMR 600 -> 610 (Δ10)
2025-03-14 13:08:39,223 - ArenaRankingBot - INFO - Jogador ImagineDogs#br1: Placement 1, MMR 600 -> 630 (Δ30)
2025-03-14 13:08:39,252 - ArenaRankingBot - INFO - Jogador El fusca azul#MV5: Placement 1, MMR 600 -> 630 (Δ30)
2025-03-14 13:08:39,282 - ArenaRankingBot - INFO - Jogador presente#1001: Placement 2, MMR 970 -> 994 (Δ24)
2025-03-14 13:08:39,312 - ArenaRankingBot - INFO - Jogador vitorramaldes#BR2: Placement 8, MMR 600 -> 570 (Δ-30)
2025-03-14 13:08:39,343 - ArenaRankingBot - INFO - Jogador Minza#XXT: Placement 2, MMR 600 -> 624 (Δ24)
2025-03-14 13:08:39,373 - ArenaRankingBot - INFO - Jogador Favorita#00001: Placement 4, MMR 600 -> 610 (Δ10)
2025-03-14 13:08:39,402 - ArenaRankingBot - INFO - Jogador Left 4 Dead 2#BR1: Placement 8, MMR 600 -> 570 (Δ-30)
2025-03-14 13:08:39,433 - ArenaRankingBot - INFO - Jogador Donway#br1: Placement 5, MMR 600 -> 590 (Δ-10)
2025-03-14 13:08:39,462 - ArenaRankingBot - INFO - Jogador Halran#BR1: Placement 7, MMR 586 -> 562 (Δ-24)
2025-03-14 13:08:39,490 - ArenaRankingBot - INFO - Processando MMR para jogador: grinex#zed
2025-03-14 13:08:39,756 - ArenaRankingBot - INFO - Novas partidas para grinex#zed: 4 encontradas.
2025-03-14 13:08:40,309 - ArenaRankingBot - INFO - Processando partida Arena: BR1_3075474665 para grinex#zed
2025-03-14 13:08:41,265 - ArenaRankingBot - INFO - Jogador adoro um mato#RNGAR: Placement 5, MMR 600 -> 590 (Δ-10)
2025-03-14 13:08:41,293 - ArenaRankingBot - INFO - Jogador Cadela Seca#717: Placement 5, MMR 600 -> 590 (Δ-10)
2025-03-14 13:08:41,323 - ArenaRankingBot - INFO - Jogador grinex#zed: Placement 3, MMR 1000 -> 1014 (Δ14)
2025-03-14 13:08:41,354 - ArenaRankingBot - INFO - Jogador CrazzYboY#BR2: Placement 3, MMR 600 -> 614 (Δ14)
2025-03-14 13:08:41,384 - ArenaRankingBot - INFO - Jogador Pedro Henrique#Pyke: Placement 1, MMR 600 -> 630 (Δ30)
2025-03-14 13:08:41,415 - ArenaRankingBot - INFO - Jogador pocho#souls: Placement 2, MMR 600 -> 624 (Δ24)
2025-03-14 13:08:41,444 - ArenaRankingBot - INFO - Jogador grongo#bomba: Placement 2, MMR 600 -> 624 (Δ24)
2025-03-14 13:08:41,474 - ArenaRankingBot - INFO - Jogador paitooo#br1: Placement 7, MMR 600 -> 576 (Δ-24)
